   23    0.16350        0.16723        0.16291        0.15498        0.14535        0.13842        0.13366        0.12943        0.12595        0.12321        0.12062        0.11819        0.11610        0.11413        0.11244        0.11113        0.10982        0.10857        0.10739        0.10620        0.10480        0.10314    
   24    0.19175        0.17841        0.16839        0.15883        0.14681        0.13885        0.13287        0.12763        0.12278        0.11923        0.11668        0.11478        0.11313        0.11186        0.11062        0.10997        0.10945        0.10895        0.10846        0.10776        0.10657        0.10478    
   25    0.19107        0.18322        0.17158        0.16380        0.15337        0.14420        0.13714        0.13163        0.12753        0.12454        0.12188        0.11954        0.11716        0.11495        0.11316        0.11191        0.11105        0.11045        0.10965        0.10884        0.10772        0.10615    
   26    0.18852        0.17299        0.16487        0.15871        0.14995        0.14227        0.13626        0.13123        0.12784        0.12480        0.12209        0.11929        0.11667        0.11440        0.11253        0.11140        0.11036        0.10945        0.10864        0.10770        0.10653        0.10488    
   27    0.24806        0.21613        0.19134        0.17638        0.16322        0.15410        0.14734        0.14216        0.13775        0.13422        0.13121        0.12841        0.12574        0.12315        0.12082        0.11905        0.11703        0.11543        0.11390        0.11241        0.11074        0.10863    
   28    0.26719        0.22531        0.19472        0.17954        0.16641        0.15682        0.14859        0.14168        0.13645        0.13294        0.12975        0.12694        0.12436        0.12240        0.12077        0.11967        0.11861        0.11789        0.11707        0.11605        0.11475        0.11291    
   29    0.19393        0.18923        0.18114        0.17248        0.16343        0.15470        0.14747        0.14156        0.13610        0.13190        0.12819        0.12497        0.12215        0.11963        0.11752        0.11599        0.11468        0.11369        0.11260        0.11142        0.11010        0.10834    
   30    0.17783        0.17790        0.17473        0.16683        0.15838        0.15024        0.14169        0.13427        0.12856        0.12463        0.12121        0.11873        0.11678        0.11526        0.11412        0.11319        0.11220        0.11115        0.11008        0.10887        0.10750        0.10579    
   31    0.21399        0.20812        0.19134        0.17968        0.16772        0.15809        0.14973        0.14219        0.13579        0.13113        0.12714        0.12420        0.12191        0.12006        0.11876        0.11767        0.11653        0.11570        0.11478        0.11374        0.11246        0.11075    
   32    0.18943        0.19854        0.18887        0.17841        0.16714        0.15787        0.14891        0.14110        0.13473        0.12995        0.12568        0.12193        0.11883        0.11626        0.11400        0.11234        0.11088        0.10982        0.10882        0.10779        0.10652        0.10492    
   33    0.20583        0.19416        0.18277        0.17273        0.16359        0.15646        0.14974        0.14335        0.13803        0.13417        0.13112        0.12844        0.12581        0.12333        0.12116        0.11940        0.11751        0.11586        0.11408        0.11244        0.11064        0.10858    
   34    0.21877        0.20774        0.18663        0.17576        0.16548        0.15775        0.15087        0.14457        0.13961        0.13625        0.13352        0.13098        0.12888        0.12749        0.12626        0.12534        0.12430        0.12331        0.12219        0.12119        0.11990        0.11787    
   35    0.19859        0.19604        0.18777        0.18090        0.16997        0.16178        0.15507        0.14796        0.14141        0.13576        0.13082        0.12672        0.12315        0.12005        0.11742        0.11540        0.11357        0.11216        0.11079        0.10942        0.10782        0.10583    
   36    0.20862        0.20757        0.20066        0.19182        0.17712        0.16577        0.15448        0.14377        0.13479        0.12761        0.12152        0.11634        0.11236        0.10931        0.10706        0.10562        0.10456        0.10390        0.10307        0.10219        0.10121        0.99781E-01
   37    0.24208        0.22753        0.20811        0.19562        0.18003        0.16938        0.16067        0.15275        0.14621        0.14134        0.13713        0.13364        0.13053        0.12771        0.12544        0.12374        0.12194        0.12043        0.11896        0.11769        0.11611        0.11408    
   38    0.22953        0.21032        0.19621        0.18574        0.17427        0.16688        0.15950        0.15128        0.14411        0.13841        0.13369        0.12990        0.12672        0.12420        0.12224        0.12077        0.11932        0.11801        0.11674        0.11554        0.11406        0.11214    
   39    0.20778        0.19564        0.18280        0.17365        0.16541        0.15855        0.15105        0.14335        0.13666        0.13172        0.12778        0.12445        0.12191        0.11963        0.11814        0.11692        0.11579        0.11472        0.11363        0.11243        0.11102        0.10918    
   40    0.25052        0.21817        0.19687        0.18670        0.17653        0.16699        0.15812        0.14968        0.14310        0.13834        0.13426        0.13119        0.12849        0.12641        0.12456        0.12315        0.12172        0.12033        0.11883        0.11738        0.11560        0.11332    
   41    0.24615        0.22066        0.20506        0.19470        0.18170        0.17108        0.16128        0.15198        0.14392        0.13774        0.13264        0.12848        0.12527        0.12251        0.12019        0.11850        0.11688        0.11559        0.11440        0.11330        0.11205        0.11022    
   42    0.23856        0.22340        0.20877        0.19731        0.18399        0.17426        0.16550        0.15665        0.14850        0.14193        0.13598        0.13065        0.12616        0.12257        0.11962        0.11723        0.11489        0.11289        0.11095        0.10922        0.10741        0.10534    
   43    0.25616        0.23777        0.21411        0.19691        0.18135        0.17096        0.16196        0.15431        0.14755        0.14255        0.13806        0.13423        0.13089        0.12823        0.12600        0.12420        0.12222        0.12046        0.11870        0.11696        0.11515        0.11302    
   44    0.24262        0.21886        0.19908        0.18592        0.17366        0.16505        0.15707        0.14865        0.14116        0.13597        0.13178        0.12841        0.12588        0.12355        0.12141        0.11955        0.11773        0.11620        0.11460        0.11311        0.11133        0.10911    
   45    0.19468        0.18763        0.18205        0.17651        0.17027        0.16437        0.15751        0.15011        0.14357        0.13848        0.13410        0.13044        0.12723        0.12396        0.12116        0.11905        0.11697        0.11528        0.11383        0.11282        0.11159        0.10977    
   46    0.20624        0.19891        0.18885        0.17923        0.17191        0.16448        0.15682        0.14983        0.14361        0.13889        0.13503        0.13157        0.12890        0.12651        0.12450        0.12265        0.12053        0.11856        0.11658        0.11486        0.11301        0.11081    
   47    0.24843        0.23116        0.21456        0.19996        0.18572        0.17655        0.16733        0.15784        0.14925        0.14266        0.13722        0.13272        0.12929        0.12630        0.12413        0.12260        0.12108        0.11976        0.11847        0.11728        0.11560        0.11330    
   48    0.28346        0.25997        0.23279        0.21328        0.19503        0.18290        0.17224        0.16241        0.15315        0.14610        0.14020        0.13513        0.13086        0.12731        0.12469        0.12267        0.12075        0.11906        0.11739        0.11580        0.11419        0.11220    
   49    0.31423        0.26917        0.24013        0.21716        0.19888        0.18533        0.17368        0.16341        0.15440        0.14752        0.14130        0.13644        0.13232        0.12870        0.12552        0.12271        0.11962        0.11688        0.11414        0.11184        0.10950        0.10706    
   50    0.28316        0.26354        0.23933        0.22322        0.20399        0.18998        0.17785        0.16663        0.15693        0.14930        0.14284        0.13752        0.13304        0.12951        0.12673        0.12465        0.12256        0.12091        0.11919        0.11735        0.11536        0.11303    
   51    0.34144        0.31795        0.27773        0.24777        0.21997        0.20287        0.18949        0.17753        0.16734        0.15957        0.15274        0.14703        0.14209        0.13795        0.13467        0.13208        0.12968        0.12772        0.12564        0.12368        0.12170        0.11934    
   52    0.33443        0.32257        0.28295        0.24777        0.21842        0.19926        0.18423        0.17174        0.16137        0.15380        0.14752        0.14238        0.13848        0.13529        0.13281        0.13084        0.12873        0.12702        0.12520        0.12349        0.12161        0.11904    
   53    0.32120        0.29892        0.25581        0.22388        0.19921        0.18400        0.17165        0.16055        0.15135        0.14456        0.13898        0.13458        0.13125        0.12852        0.12658        0.12498        0.12352        0.12253        0.12164        0.12057        0.11907        0.11707    
   54    0.31566        0.28886        0.24797        0.21971        0.19824        0.18517        0.17369        0.16290        0.15330        0.14625        0.13986        0.13439        0.12965        0.12582        0.12270        0.12032        0.11784        0.11560        0.11324        0.11108        0.10890        0.10640    
